#Macrocell     #Threshold [V]
13          1.000000
14          3.000000
15          6.000000
16          3.000000
17          4.000000
18          1.000000
19          5.000000
20          2.000000
21          4.000000
22          4.000000
23          4.000000
24          2.000000
25          4.000000
26          4.000000
27          3.000000
28          2.000000
29          4.000000
30          2.000000
31          4.000000
32          3.000000
33          0.000000
34          3.000000
35          2.000000
36          1.000000
37          2.000000
38          2.000000
39          4.000000
40          3.000000
41          1.000000
42          1.000000
43          2.000000
44          0.000000
45          2.000000
46          2.000000
47          1.000000
48          2.000000
49          0.000000
50          4.000000
51          1.000000
52          0.000000
53          1.000000
54          1.000000
55          0.000000
Total rate:          42
