#Macrocell     #Threshold [V]
6          902777.000000
7          232142.000000
8          2600000.000000
9          773809.000000
10          2407407.000000
11          1585365.000000
12          1120689.000000
13          1181818.000000
14          1065573.000000
15          2954545.000000
16          1756756.000000
17          1383000.000000
18          1160714.000000
19          1444444.000000
20          2241379.000000
21          1585365.000000
22          1756756.000000
23          1666666.000000
24          2826130.000000
25          1756756.000000
26          2826086.000000
27          1120689.000000
28          2826086.000000
29          2826130.000000
30          2407407.000000
31          2954545.000000
32          3095238.000000
33          738636.000000
34          4333333.000000
35          2031250.000000
36          3095238.000000
37          2241379.000000
38          1710526.000000
39          1625000.000000
40          1326530.000000
41          2166666.000000
42          970149.000000
43          1969696.000000
44          0.000000
45          1911764.000000
46          1203703.000000
47          1511627.000000
48          2321428.000000
49          2166666.000000
50          1511627.000000
51          1585365.000000
52          481481.000000
53          596330.000000
54          1250000.000000
55          812500.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.112202
2          0.112202
3          0.112202
4          0.112202
5          0.112202
6          0.112202
7          0.112202
8          0.112202
9          0.112202
10          0.112202
11          0.112202
12          0.112202
13          0.112202
14          0.112202
15          0.112202
16          0.112202
17          0.112202
18          0.112202
19          0.112202
20          0.112202
21          0.112202
22          0.112202
23          0.112202
24          0.112202
25          0.112202
26          0.112202
27          0.112202
28          0.112202
29          0.112202
30          0.112202
31          0.112202
32          0.112202
33          0.112202
34          0.112202
35          0.112202
36          0.112202
37          0.112202
38          0.112202
39          0.112202
40          0.112202
41          0.112202
42          0.112202
43          0.112202
44          0.112202
45          0.112202
46          0.112202
47          0.112202
48          0.112202
49          0.112202
50          0.112202
51          0.112202
52          0.112202
53          0.112202
54          0.112202
55          0.112202
#Macrocell     #Rates [Hz]
1          44077.000000
2          44077.000000
3          51921.000000
4          691489.000000
5          196969.000000
6          262096.000000
7          55270.000000
8          902777.000000
9          214521.000000
10          844155.000000
11          507812.000000
12          328282.000000
13          369318.000000
14          300925.000000
15          1065573.000000
16          546218.000000
17          445205.000000
18          353260.000000
19          457746.000000
20          802469.000000
21          528455.000000
22          585585.000000
23          555555.000000
24          1120689.000000
25          601851.000000
26          984848.000000
27          311004.000000
28          1031746.000000
29          984848.000000
30          812500.000000
31          1065573.000000
32          1140350.000000
33          199386.000000
34          1857142.000000
35          670103.000000
36          1226415.000000
37          812500.000000
38          555555.000000
39          541666.000000
40          414012.000000
41          802469.000000
42          273109.000000
43          670103.000000
44          315533.000000
45          637254.000000
46          371428.000000
47          457746.000000
48          792682.000000
49          714285.000000
50          515873.000000
51          537190.000000
52          124760.000000
53          155131.000000
54          382352.000000
55          214521.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.133352
2          0.133352
3          0.133352
4          0.133352
5          0.133352
6          0.133352
7          0.133352
8          0.133352
9          0.133352
10          0.133352
11          0.133352
12          0.133352
13          0.133352
14          0.133352
15          0.133352
16          0.133352
17          0.133352
18          0.133352
19          0.133352
20          0.133352
21          0.133352
22          0.133352
23          0.133352
24          0.133352
25          0.133352
26          0.133352
27          0.133352
28          0.133352
29          0.133352
30          0.133352
31          0.133352
32          0.133352
33          0.133352
34          0.133352
35          0.133352
36          0.133352
37          0.133352
38          0.133352
39          0.133352
40          0.133352
41          0.133352
42          0.133352
43          0.133352
44          0.133352
45          0.133352
46          0.133352
47          0.133352
48          0.133352
49          0.133352
50          0.133352
51          0.133352
52          0.133352
53          0.133352
54          0.133352
55          0.133352
#Macrocell     #Rates [Hz]
1          6682.000000
2          6682.000000
3          7096.000000
4          165394.000000
5          38948.000000
6          52082.000000
7          8244.000000
8          218120.000000
9          40726.000000
10          209003.000000
11          113636.000000
12          65326.000000
13          82174.000000
14          55623.000000
15          263157.000000
16          116906.000000
17          101246.000000
18          76112.000000
19          100463.000000
20          205696.000000
21          123339.000000
22          136268.000000
23          126953.000000
24          303738.000000
25          145089.000000
26          237226.000000
27          59121.000000
28          255905.000000
29          238970.000000
30          191176.000000
31          268595.000000
32          290178.000000
33          36846.000000
34          613207.000000
35          150812.000000
36          359116.000000
37          211038.000000
38          124282.000000
39          129224.000000
40          90655.000000
41          221088.000000
42          52375.000000
43          162907.000000
44          62207.000000
45          146396.000000
46          79754.000000
47          93390.000000
48          187861.000000
49          162094.000000
50          125968.000000
51          128205.000000
52          21669.000000
53          27285.000000
54          79171.000000
55          36542.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.158489
2          0.158489
3          0.158489
4          0.158489
5          0.158489
6          0.158489
7          0.158489
8          0.158489
9          0.158489
10          0.158489
11          0.158489
12          0.158489
13          0.158489
14          0.158489
15          0.158489
16          0.158489
17          0.158489
18          0.158489
19          0.158489
20          0.158489
21          0.158489
22          0.158489
23          0.158489
24          0.158489
25          0.158489
26          0.158489
27          0.158489
28          0.158489
29          0.158489
30          0.158489
31          0.158489
32          0.158489
33          0.158489
34          0.158489
35          0.158489
36          0.158489
37          0.158489
38          0.158489
39          0.158489
40          0.158489
41          0.158489
42          0.158489
43          0.158489
44          0.158489
45          0.158489
46          0.158489
47          0.158489
48          0.158489
49          0.158489
50          0.158489
51          0.158489
52          0.158489
53          0.158489
54          0.158489
55          0.158489
#Macrocell     #Rates [Hz]
1          880.000000
2          880.000000
3          704.000000
4          32059.000000
5          5931.000000
6          8301.000000
7          885.000000
8          38625.000000
9          5302.000000
10          39413.000000
11          17942.000000
12          8935.000000
13          13229.000000
14          7037.000000
15          47641.000000
16          17565.000000
17          16465.000000
18          11628.000000
19          16312.000000
20          42780.000000
21          22333.000000
22          22827.000000
23          21450.000000
24          61077.000000
25          25518.000000
26          42960.000000
27          8012.000000
28          46325.000000
29          41931.000000
30          32285.000000
31          50054.000000
32          55426.000000
33          5065.000000
34          168831.000000
35          24682.000000
36          93930.000000
37          45745.000000
38          20002.000000
39          24493.000000
40          14928.000000
41          58313.000000
42          7119.000000
43          29364.000000
44          9177.000000
45          25424.000000
46          12311.000000
47          14275.000000
48          35123.000000
49          28141.000000
50          25668.000000
51          24777.000000
52          2750.000000
53          3898.000000
54          12733.000000
55          4417.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          808.000000
2          808.000000
3          723.000000
4          30150.000000
5          5607.000000
6          7879.000000
7          856.000000
8          37272.000000
9          5138.000000
10          37429.000000
11          17764.000000
12          8649.000000
13          12950.000000
14          6861.000000
15          46284.000000
16          17406.000000
17          15901.000000
18          11151.000000
19          16105.000000
20          40187.000000
21          22747.000000
22          22832.000000
23          22055.000000
24          58231.000000
25          25622.000000
26          44098.000000
27          8103.000000
28          46053.000000
29          41577.000000
30          31168.000000
31          51220.000000
32          55183.000000
33          4678.000000
34          174262.000000
35          24794.000000
36          97305.000000
37          45942.000000
38          19623.000000
39          24395.000000
40          16138.000000
41          65065.000000
42          7175.000000
43          28740.000000
44          9355.000000
45          25573.000000
46          12463.000000
47          13841.000000
48          37415.000000
49          29735.000000
50          24624.000000
51          24911.000000
52          2808.000000
53          3786.000000
54          12642.000000
55          4302.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.188365
2          0.188365
3          0.188365
4          0.188365
5          0.188365
6          0.188365
7          0.188365
8          0.188365
9          0.188365
10          0.188365
11          0.188365
12          0.188365
13          0.188365
14          0.188365
15          0.188365
16          0.188365
17          0.188365
18          0.188365
19          0.188365
20          0.188365
21          0.188365
22          0.188365
23          0.188365
24          0.188365
25          0.188365
26          0.188365
27          0.188365
28          0.188365
29          0.188365
30          0.188365
31          0.188365
32          0.188365
33          0.188365
34          0.188365
35          0.188365
36          0.188365
37          0.188365
38          0.188365
39          0.188365
40          0.188365
41          0.188365
42          0.188365
43          0.188365
44          0.188365
45          0.188365
46          0.188365
47          0.188365
48          0.188365
49          0.188365
50          0.188365
51          0.188365
52          0.188365
53          0.188365
54          0.188365
55          0.188365
#Macrocell     #Rates [Hz]
1          117.000000
2          117.000000
3          67.000000
4          4811.000000
5          617.000000
6          878.000000
7          97.000000
8          3771.000000
9          376.000000
10          5143.000000
11          1463.000000
12          623.000000
13          1027.000000
14          481.000000
15          5182.000000
16          1251.000000
17          1353.000000
18          924.000000
19          1319.000000
20          7422.000000
21          2181.000000
22          2018.000000
23          1827.000000
24          6402.000000
25          2270.000000
26          3936.000000
27          632.000000
28          4472.000000
29          3665.000000
30          3112.000000
31          4834.000000
32          5521.000000
33          429.000000
34          34026.000000
35          2014.000000
36          17978.000000
37          5511.000000
38          1639.000000
39          2589.000000
40          1302.000000
41          10692.000000
42          530.000000
43          2839.000000
44          759.000000
45          2312.000000
46          987.000000
47          1306.000000
48          3673.000000
49          2525.000000
50          3378.000000
51          3326.000000
52          200.000000
53          342.000000
54          1049.000000
55          268.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.223872
2          0.223872
3          0.223872
4          0.223872
5          0.223872
6          0.223872
7          0.223872
8          0.223872
9          0.223872
10          0.223872
11          0.223872
12          0.223872
13          0.223872
14          0.223872
15          0.223872
16          0.223872
17          0.223872
18          0.223872
19          0.223872
20          0.223872
21          0.223872
22          0.223872
23          0.223872
24          0.223872
25          0.223872
26          0.223872
27          0.223872
28          0.223872
29          0.223872
30          0.223872
31          0.223872
32          0.223872
33          0.223872
34          0.223872
35          0.223872
36          0.223872
37          0.223872
38          0.223872
39          0.223872
40          0.223872
41          0.223872
42          0.223872
43          0.223872
44          0.223872
45          0.223872
46          0.223872
47          0.223872
48          0.223872
49          0.223872
50          0.223872
51          0.223872
52          0.223872
53          0.223872
54          0.223872
55          0.223872
#Macrocell     #Rates [Hz]
1          52.000000
2          52.000000
3          46.000000
4          1120.000000
5          101.000000
6          135.000000
7          62.000000
8          382.000000
9          75.000000
10          1036.000000
11          156.000000
12          84.000000
13          118.000000
14          70.000000
15          777.000000
16          140.000000
17          157.000000
18          120.000000
19          181.000000
20          2332.000000
21          223.000000
22          225.000000
23          204.000000
24          659.000000
25          219.000000
26          371.000000
27          74.000000
28          453.000000
29          375.000000
30          374.000000
31          464.000000
32          511.000000
33          84.000000
34          6005.000000
35          197.000000
36          3110.000000
37          725.000000
38          160.000000
39          290.000000
40          137.000000
41          2139.000000
42          74.000000
43          291.000000
44          111.000000
45          225.000000
46          106.000000
47          131.000000
48          345.000000
49          254.000000
50          499.000000
51          578.000000
52          49.000000
53          66.000000
54          115.000000
55          52.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.266072
2          0.266072
3          0.266072
4          0.266072
5          0.266072
6          0.266072
7          0.266072
8          0.266072
9          0.266072
10          0.266072
11          0.266072
12          0.266072
13          0.266072
14          0.266072
15          0.266072
16          0.266072
17          0.266072
18          0.266072
19          0.266072
20          0.266072
21          0.266072
22          0.266072
23          0.266072
24          0.266072
25          0.266072
26          0.266072
27          0.266072
28          0.266072
29          0.266072
30          0.266072
31          0.266072
32          0.266072
33          0.266072
34          0.266072
35          0.266072
36          0.266072
37          0.266072
38          0.266072
39          0.266072
40          0.266072
41          0.266072
42          0.266072
43          0.266072
44          0.266072
45          0.266072
46          0.266072
47          0.266072
48          0.266072
49          0.266072
50          0.266072
51          0.266072
52          0.266072
53          0.266072
54          0.266072
55          0.266072
#Macrocell     #Rates [Hz]
1          53.000000
2          53.000000
3          44.000000
4          221.000000
5          46.000000
6          61.000000
7          55.000000
8          55.000000
9          52.000000
10          201.000000
11          49.000000
12          50.000000
13          56.000000
14          38.000000
15          107.000000
16          57.000000
17          56.000000
18          69.000000
19          53.000000
20          757.000000
21          65.000000
22          55.000000
23          50.000000
24          92.000000
25          52.000000
26          53.000000
27          35.000000
28          64.000000
29          62.000000
30          64.000000
31          53.000000
32          52.000000
33          66.000000
34          426.000000
35          48.000000
36          258.000000
37          85.000000
38          49.000000
39          54.000000
40          49.000000
41          473.000000
42          44.000000
43          54.000000
44          62.000000
45          45.000000
46          44.000000
47          43.000000
48          51.000000
49          55.000000
50          75.000000
51          92.000000
52          39.000000
53          34.000000
54          38.000000
55          33.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.316228
2          0.316228
3          0.316228
4          0.316228
5          0.316228
6          0.316228
7          0.316228
8          0.316228
9          0.316228
10          0.316228
11          0.316228
12          0.316228
13          0.316228
14          0.316228
15          0.316228
16          0.316228
17          0.316228
18          0.316228
19          0.316228
20          0.316228
21          0.316228
22          0.316228
23          0.316228
24          0.316228
25          0.316228
26          0.316228
27          0.316228
28          0.316228
29          0.316228
30          0.316228
31          0.316228
32          0.316228
33          0.316228
34          0.316228
35          0.316228
36          0.316228
37          0.316228
38          0.316228
39          0.316228
40          0.316228
41          0.316228
42          0.316228
43          0.316228
44          0.316228
45          0.316228
46          0.316228
47          0.316228
48          0.316228
49          0.316228
50          0.316228
51          0.316228
52          0.316228
53          0.316228
54          0.316228
55          0.316228
#Macrocell     #Rates [Hz]
1          39.000000
2          39.000000
3          40.000000
4          66.000000
5          46.000000
6          51.000000
7          47.000000
8          52.000000
9          50.000000
10          77.000000
11          55.000000
12          46.000000
13          56.000000
14          42.000000
15          53.000000
16          50.000000
17          55.000000
18          71.000000
19          53.000000
20          124.000000
21          52.000000
22          44.000000
23          45.000000
24          73.000000
25          55.000000
26          49.000000
27          39.000000
28          54.000000
29          53.000000
30          53.000000
31          45.000000
32          47.000000
33          62.000000
34          71.000000
35          42.000000
36          54.000000
37          56.000000
38          48.000000
39          50.000000
40          43.000000
41          75.000000
42          44.000000
43          48.000000
44          48.000000
45          41.000000
46          43.000000
47          42.000000
48          52.000000
49          51.000000
50          46.000000
51          44.000000
52          40.000000
53          37.000000
54          38.000000
55          39.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          41.000000
2          41.000000
3          39.000000
4          52.000000
5          40.000000
6          49.000000
7          42.000000
8          48.000000
9          46.000000
10          75.000000
11          45.000000
12          45.000000
13          48.000000
14          37.000000
15          48.000000
16          44.000000
17          48.000000
18          71.000000
19          46.000000
20          122.000000
21          45.000000
22          50.000000
23          42.000000
24          85.000000
25          41.000000
26          48.000000
27          36.000000
28          44.000000
29          44.000000
30          51.000000
31          41.000000
32          40.000000
33          68.000000
34          61.000000
35          48.000000
36          55.000000
37          63.000000
38          43.000000
39          38.000000
40          43.000000
41          78.000000
42          32.000000
43          44.000000
44          49.000000
45          51.000000
46          42.000000
47          40.000000
48          48.000000
49          43.000000
50          39.000000
51          39.000000
52          35.000000
53          33.000000
54          38.000000
55          31.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.375837
2          0.375837
3          0.375837
4          0.375837
5          0.375837
6          0.375837
7          0.375837
8          0.375837
9          0.375837
10          0.375837
11          0.375837
12          0.375837
13          0.375837
14          0.375837
15          0.375837
16          0.375837
17          0.375837
18          0.375837
19          0.375837
20          0.375837
21          0.375837
22          0.375837
23          0.375837
24          0.375837
25          0.375837
26          0.375837
27          0.375837
28          0.375837
29          0.375837
30          0.375837
31          0.375837
32          0.375837
33          0.375837
34          0.375837
35          0.375837
36          0.375837
37          0.375837
38          0.375837
39          0.375837
40          0.375837
41          0.375837
42          0.375837
43          0.375837
44          0.375837
45          0.375837
46          0.375837
47          0.375837
48          0.375837
49          0.375837
50          0.375837
51          0.375837
52          0.375837
53          0.375837
54          0.375837
55          0.375837
#Macrocell     #Rates [Hz]
1          34.000000
2          34.000000
3          29.000000
4          43.000000
5          34.000000
6          34.000000
7          34.000000
8          33.000000
9          37.000000
10          41.000000
11          42.000000
12          36.000000
13          40.000000
14          32.000000
15          40.000000
16          37.000000
17          49.000000
18          61.000000
19          37.000000
20          44.000000
21          39.000000
22          43.000000
23          43.000000
24          62.000000
25          42.000000
26          36.000000
27          32.000000
28          37.000000
29          46.000000
30          38.000000
31          45.000000
32          37.000000
33          47.000000
34          41.000000
35          48.000000
36          33.000000
37          46.000000
38          40.000000
39          46.000000
40          42.000000
41          41.000000
42          32.000000
43          42.000000
44          42.000000
45          33.000000
46          42.000000
47          33.000000
48          34.000000
49          42.000000
50          40.000000
51          33.000000
52          31.000000
53          30.000000
54          31.000000
55          35.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.446684
2          0.446684
3          0.446684
4          0.446684
5          0.446684
6          0.446684
7          0.446684
8          0.446684
9          0.446684
10          0.446684
11          0.446684
12          0.446684
13          0.446684
14          0.446684
15          0.446684
16          0.446684
17          0.446684
18          0.446684
19          0.446684
20          0.446684
21          0.446684
22          0.446684
23          0.446684
24          0.446684
25          0.446684
26          0.446684
27          0.446684
28          0.446684
29          0.446684
30          0.446684
31          0.446684
32          0.446684
33          0.446684
34          0.446684
35          0.446684
36          0.446684
37          0.446684
38          0.446684
39          0.446684
40          0.446684
41          0.446684
42          0.446684
43          0.446684
44          0.446684
45          0.446684
46          0.446684
47          0.446684
48          0.446684
49          0.446684
50          0.446684
51          0.446684
52          0.446684
53          0.446684
54          0.446684
55          0.446684
#Macrocell     #Rates [Hz]
1          31.000000
2          31.000000
3          30.000000
4          38.000000
5          28.000000
6          29.000000
7          31.000000
8          30.000000
9          31.000000
10          37.000000
11          35.000000
12          37.000000
13          33.000000
14          30.000000
15          30.000000
16          36.000000
17          34.000000
18          45.000000
19          32.000000
20          33.000000
21          35.000000
22          32.000000
23          33.000000
24          48.000000
25          38.000000
26          32.000000
27          29.000000
28          35.000000
29          33.000000
30          33.000000
31          35.000000
32          32.000000
33          35.000000
34          39.000000
35          33.000000
36          32.000000
37          30.000000
38          34.000000
39          30.000000
40          33.000000
41          34.000000
42          28.000000
43          32.000000
44          29.000000
45          36.000000
46          34.000000
47          32.000000
48          32.000000
49          37.000000
50          36.000000
51          33.000000
52          31.000000
53          31.000000
54          34.000000
55          34.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.530884
2          0.530884
3          0.530884
4          0.530884
5          0.530884
6          0.530884
7          0.530884
8          0.530884
9          0.530884
10          0.530884
11          0.530884
12          0.530884
13          0.530884
14          0.530884
15          0.530884
16          0.530884
17          0.530884
18          0.530884
19          0.530884
20          0.530884
21          0.530884
22          0.530884
23          0.530884
24          0.530884
25          0.530884
26          0.530884
27          0.530884
28          0.530884
29          0.530884
30          0.530884
31          0.530884
32          0.530884
33          0.530884
34          0.530884
35          0.530884
36          0.530884
37          0.530884
38          0.530884
39          0.530884
40          0.530884
41          0.530884
42          0.530884
43          0.530884
44          0.530884
45          0.530884
46          0.530884
47          0.530884
48          0.530884
49          0.530884
50          0.530884
51          0.530884
52          0.530884
53          0.530884
54          0.530884
55          0.530884
#Macrocell     #Rates [Hz]
1          33.000000
2          33.000000
3          30.000000
4          34.000000
5          32.000000
6          36.000000
7          29.000000
8          35.000000
9          30.000000
10          39.000000
11          36.000000
12          33.000000
13          37.000000
14          30.000000
15          35.000000
16          32.000000
17          36.000000
18          35.000000
19          31.000000
20          36.000000
21          38.000000
22          35.000000
23          30.000000
24          37.000000
25          32.000000
26          34.000000
27          26.000000
28          35.000000
29          33.000000
30          30.000000
31          31.000000
32          34.000000
33          31.000000
34          32.000000
35          32.000000
36          32.000000
37          35.000000
38          30.000000
39          31.000000
40          29.000000
41          31.000000
42          30.000000
43          30.000000
44          30.000000
45          28.000000
46          29.000000
47          26.000000
48          29.000000
49          31.000000
50          30.000000
51          28.000000
52          27.000000
53          28.000000
54          29.000000
55          28.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.630957
2          0.630957
3          0.630957
4          0.630957
5          0.630957
6          0.630957
7          0.630957
8          0.630957
9          0.630957
10          0.630957
11          0.630957
12          0.630957
13          0.630957
14          0.630957
15          0.630957
16          0.630957
17          0.630957
18          0.630957
19          0.630957
20          0.630957
21          0.630957
22          0.630957
23          0.630957
24          0.630957
25          0.630957
26          0.630957
27          0.630957
28          0.630957
29          0.630957
30          0.630957
31          0.630957
32          0.630957
33          0.630957
34          0.630957
35          0.630957
36          0.630957
37          0.630957
38          0.630957
39          0.630957
40          0.630957
41          0.630957
42          0.630957
43          0.630957
44          0.630957
45          0.630957
46          0.630957
47          0.630957
48          0.630957
49          0.630957
50          0.630957
51          0.630957
52          0.630957
53          0.630957
54          0.630957
55          0.630957
#Macrocell     #Rates [Hz]
1          28.000000
2          28.000000
3          26.000000
4          31.000000
5          30.000000
6          31.000000
7          26.000000
8          33.000000
9          29.000000
10          29.000000
11          30.000000
12          30.000000
13          30.000000
14          29.000000
15          32.000000
16          29.000000
17          37.000000
18          28.000000
19          30.000000
20          30.000000
21          30.000000
22          29.000000
23          31.000000
24          28.000000
25          31.000000
26          31.000000
27          26.000000
28          30.000000
29          33.000000
30          29.000000
31          32.000000
32          30.000000
33          27.000000
34          33.000000
35          30.000000
36          31.000000
37          32.000000
38          30.000000
39          31.000000
40          35.000000
41          32.000000
42          28.000000
43          31.000000
44          28.000000
45          33.000000
46          32.000000
47          28.000000
48          36.000000
49          33.000000
50          31.000000
51          32.000000
52          30.000000
53          26.000000
54          30.000000
55          29.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          27.000000
2          27.000000
3          25.000000
4          27.000000
5          26.000000
6          25.000000
7          27.000000
8          28.000000
9          28.000000
10          28.000000
11          27.000000
12          27.000000
13          26.000000
14          26.000000
15          27.000000
16          26.000000
17          26.000000
18          29.000000
19          26.000000
20          28.000000
21          32.000000
22          28.000000
23          26.000000
24          32.000000
25          35.000000
26          26.000000
27          25.000000
28          35.000000
29          29.000000
30          31.000000
31          28.000000
32          25.000000
33          31.000000
34          39.000000
35          27.000000
36          33.000000
37          34.000000
38          37.000000
39          27.000000
40          28.000000
41          34.000000
42          25.000000
43          37.000000
44          29.000000
45          35.000000
46          30.000000
47          34.000000
48          27.000000
49          31.000000
50          34.000000
51          33.000000
52          26.000000
53          30.000000
54          31.000000
55          31.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.749894
2          0.749894
3          0.749894
4          0.749894
5          0.749894
6          0.749894
7          0.749894
8          0.749894
9          0.749894
10          0.749894
11          0.749894
12          0.749894
13          0.749894
14          0.749894
15          0.749894
16          0.749894
17          0.749894
18          0.749894
19          0.749894
20          0.749894
21          0.749894
22          0.749894
23          0.749894
24          0.749894
25          0.749894
26          0.749894
27          0.749894
28          0.749894
29          0.749894
30          0.749894
31          0.749894
32          0.749894
33          0.749894
34          0.749894
35          0.749894
36          0.749894
37          0.749894
38          0.749894
39          0.749894
40          0.749894
41          0.749894
42          0.749894
43          0.749894
44          0.749894
45          0.749894
46          0.749894
47          0.749894
48          0.749894
49          0.749894
50          0.749894
51          0.749894
52          0.749894
53          0.749894
54          0.749894
55          0.749894
#Macrocell     #Rates [Hz]
1          26.000000
2          26.000000
3          25.000000
4          26.000000
5          25.000000
6          26.000000
7          25.000000
8          26.000000
9          25.000000
10          26.000000
11          27.000000
12          26.000000
13          26.000000
14          25.000000
15          26.000000
16          26.000000
17          26.000000
18          26.000000
19          27.000000
20          26.000000
21          26.000000
22          26.000000
23          26.000000
24          29.000000
25          28.000000
26          27.000000
27          26.000000
28          26.000000
29          26.000000
30          26.000000
31          27.000000
32          27.000000
33          26.000000
34          27.000000
35          26.000000
36          26.000000
37          27.000000
38          26.000000
39          26.000000
40          26.000000
41          27.000000
42          26.000000
43          27.000000
44          27.000000
45          27.000000
46          27.000000
47          27.000000
48          26.000000
49          26.000000
50          27.000000
51          28.000000
52          25.000000
53          28.000000
54          29.000000
55          25.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.891251
2          0.891251
3          0.891251
4          0.891251
5          0.891251
6          0.891251
7          0.891251
8          0.891251
9          0.891251
10          0.891251
11          0.891251
12          0.891251
13          0.891251
14          0.891251
15          0.891251
16          0.891251
17          0.891251
18          0.891251
19          0.891251
20          0.891251
21          0.891251
22          0.891251
23          0.891251
24          0.891251
25          0.891251
26          0.891251
27          0.891251
28          0.891251
29          0.891251
30          0.891251
31          0.891251
32          0.891251
33          0.891251
34          0.891251
35          0.891251
36          0.891251
37          0.891251
38          0.891251
39          0.891251
40          0.891251
41          0.891251
42          0.891251
43          0.891251
44          0.891251
45          0.891251
46          0.891251
47          0.891251
48          0.891251
49          0.891251
50          0.891251
51          0.891251
52          0.891251
53          0.891251
54          0.891251
55          0.891251
#Macrocell     #Rates [Hz]
1          25.000000
2          25.000000
3          25.000000
4          25.000000
5          25.000000
6          26.000000
7          25.000000
8          25.000000
9          26.000000
10          25.000000
11          25.000000
12          26.000000
13          26.000000
14          25.000000
15          26.000000
16          26.000000
17          27.000000
18          25.000000
19          25.000000
20          25.000000
21          25.000000
22          26.000000
23          27.000000
24          25.000000
25          26.000000
26          26.000000
27          25.000000
28          25.000000
29          26.000000
30          25.000000
31          25.000000
32          25.000000
33          25.000000
34          25.000000
35          26.000000
36          25.000000
37          25.000000
38          26.000000
39          26.000000
40          25.000000
41          25.000000
42          25.000000
43          25.000000
44          25.000000
45          25.000000
46          25.000000
47          25.000000
48          26.000000
49          25.000000
50          25.000000
51          25.000000
52          25.000000
53          25.000000
54          25.000000
55          25.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          1.059254
2          1.059254
3          1.059254
4          1.059254
5          1.059254
6          1.059254
7          1.059254
8          1.059254
9          1.059254
10          1.059254
11          1.059254
12          1.059254
13          1.059254
14          1.059254
15          1.059254
16          1.059254
17          1.059254
18          1.059254
19          1.059254
20          1.059254
21          1.059254
22          1.059254
23          1.059254
24          1.059254
25          1.059254
26          1.059254
27          1.059254
28          1.059254
29          1.059254
30          1.059254
31          1.059254
32          1.059254
33          1.059254
34          1.059254
35          1.059254
36          1.059254
37          1.059254
38          1.059254
39          1.059254
40          1.059254
41          1.059254
42          1.059254
43          1.059254
44          1.059254
45          1.059254
46          1.059254
47          1.059254
48          1.059254
49          1.059254
50          1.059254
51          1.059254
52          1.059254
53          1.059254
54          1.059254
55          1.059254
#Macrocell     #Rates [Hz]
1          25.000000
2          25.000000
3          0.000000
4          25.000000
5          0.000000
6          25.000000
7          0.000000
8          26.000000
9          26.000000
10          26.000000
11          25.000000
12          25.000000
13          25.000000
14          0.000000
15          26.000000
16          25.000000
17          25.000000
18          0.000000
19          26.000000
20          26.000000
21          26.000000
22          26.000000
23          25.000000
24          26.000000
25          25.000000
26          26.000000
27          0.000000
28          26.000000
29          25.000000
30          26.000000
31          27.000000
32          26.000000
33          0.000000
34          25.000000
35          26.000000
36          25.000000
37          26.000000
38          26.000000
39          26.000000
40          27.000000
41          25.000000
42          0.000000
43          26.000000
44          0.000000
45          26.000000
46          28.000000
47          26.000000
48          27.000000
49          28.000000
50          26.000000
51          28.000000
52          0.000000
53          0.000000
54          27.000000
55          0.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          1.258925
2          1.258925
3          1.258925
4          1.258925
5          1.258925
6          1.258925
7          1.258925
8          1.258925
9          1.258925
10          1.258925
11          1.258925
12          1.258925
13          1.258925
14          1.258925
15          1.258925
16          1.258925
17          1.258925
18          1.258925
19          1.258925
20          1.258925
21          1.258925
22          1.258925
23          1.258925
24          1.258925
25          1.258925
26          1.258925
27          1.258925
28          1.258925
29          1.258925
30          1.258925
31          1.258925
32          1.258925
33          1.258925
34          1.258925
35          1.258925
36          1.258925
37          1.258925
38          1.258925
39          1.258925
40          1.258925
41          1.258925
42          1.258925
43          1.258925
44          1.258925
45          1.258925
46          1.258925
47          1.258925
48          1.258925
49          1.258925
50          1.258925
51          1.258925
52          1.258925
53          1.258925
54          1.258925
55          1.258925
#Macrocell     #Rates [Hz]
1          25.000000
2          25.000000
3          0.000000
4          25.000000
5          0.000000
6          21.000000
7          0.000000
8          25.000000
9          0.000000
10          25.000000
11          25.000000
12          0.000000
13          0.000000
14          0.000000
15          25.000000
16          25.000000
17          25.000000
18          0.000000
19          25.000000
20          25.000000
21          25.000000
22          26.000000
23          25.000000
24          26.000000
25          25.000000
26          26.000000
27          0.000000
28          25.000000
29          25.000000
30          0.000000
31          25.000000
32          26.000000
33          0.000000
34          26.000000
35          0.000000
36          26.000000
37          25.000000
38          25.000000
