#Macrocell     #Threshold [V]
18          0.009000
19          0.009000
20          0.009000
21          0.009000
22          0.009000
23          0.009000
24          0.009000
25          0.009000
26          0.009000
27          0.009000
28          0.009000
29          0.009000
30          0.009000
31          0.009000
32          0.009000
33          0.009000
34          0.009000
35          0.009000
36          0.009000
37          0.009000
38          0.009000
39          0.009000
40          0.009000
41          0.009000
42          0.009000
43          0.009000
44          0.009000
45          0.009000
46          0.009000
47          0.009000
48          0.009000
49          0.009000
50          0.009000
51          0.009000
52          0.009000
53          0.009000
54          0.009000
55          0.009000
#Macrocell     #Threshold [V]
1          0.010000
2          0.010000
3          0.010000
4          0.010000
5          0.010000
6          0.010000
7          0.010000
8          0.010000
9          0.010000
10          0.010000
11          0.010000
12          0.010000
13          0.010000
14          0.010000
15          0.010000
16          0.010000
17          0.010000
18          0.010000
19          0.010000
20          0.010000
21          0.010000
22          0.010000
23          0.010000
24          0.010000
25          0.010000
26          0.010000
27          0.010000
28          0.010000
29          0.010000
30          0.010000
31          0.010000
32          0.010000
33          0.010000
34          0.010000
35          0.010000
36          0.010000
37          0.010000
38          0.010000
39          0.010000
40          0.010000
41          0.010000
42          0.010000
43          0.010000
44          0.010000
45          0.010000
46          0.010000
47          0.010000
48          0.010000
49          0.010000
50          0.010000
51          0.010000
52          0.010000
53          0.010000
54          0.010000
55          0.010000
#Macrocell     #Threshold [V]
1          0.012000
2          0.012000
3          0.012000
4          0.012000
5          0.012000
6          0.012000
7          0.012000
8          0.012000
9          0.012000
10          0.012000
11          0.012000
12          0.012000
13          0.012000
14          0.012000
15          0.012000
16          0.012000
17          0.012000
18          0.012000
19          0.012000
20          0.012000
21          0.012000
22          0.012000
23          0.012000
24          0.012000
25          0.012000
26          0.012000
27          0.012000
28          0.012000
29          0.012000
30          0.012000
31          0.012000
32          0.012000
33          0.012000
34          0.012000
35          0.012000
36          0.012000
37          0.012000
38          0.012000
39          0.012000
40          0.012000
41          0.012000
42          0.012000
43          0.012000
44          0.012000
45          0.012000
46          0.012000
47          0.012000
48          0.012000
49          0.012000
50          0.012000
51          0.012000
52          0.012000
53          0.012000
54          0.012000
55          0.012000
#Macrocell     #Threshold [V]
1          0.015000
2          0.015000
3          0.015000
4          0.015000
5          0.015000
6          0.015000
7          0.015000
8          0.015000
9          0.015000
10          0.015000
11          0.015000
12          0.015000
13          0.015000
14          0.015000
15          0.015000
16          0.015000
17          0.015000
18          0.015000
19          0.015000
20          0.015000
21          0.015000
22          0.015000
23          0.015000
24          0.015000
25          0.015000
26          0.015000
27          0.015000
28          0.015000
29          0.015000
30          0.015000
31          0.015000
32          0.015000
33          0.015000
34          0.015000
35          0.015000
36          0.015000
37          0.015000
38          0.015000
39          0.015000
40          0.015000
41          0.015000
42          0.015000
43          0.015000
44          0.015000
45          0.015000
46          0.015000
47          0.015000
48          0.015000
49          0.015000
50          0.015000
51          0.015000
52          0.015000
53          0.015000
54          0.015000
55          0.015000
#Macrocell     #Threshold [V]
1          0.018000
2          0.018000
3          0.018000
4          0.018000
5          0.018000
6          0.018000
7          0.018000
8          0.018000
9          0.018000
10          0.018000
11          0.018000
12          0.018000
13          0.018000
14          0.018000
15          0.018000
16          0.018000
17          0.018000
18          0.018000
19          0.018000
20          0.018000
21          0.018000
22          0.018000
23          0.018000
24          0.018000
25          0.018000
26          0.018000
27          0.018000
28          0.018000
29          0.018000
30          0.018000
31          0.018000
32          0.018000
33          0.018000
34          0.018000
35          0.018000
36          0.018000
37          0.018000
38          0.018000
39          0.018000
40          0.018000
41          0.018000
42          0.018000
43          0.018000
44          0.018000
45          0.018000
46          0.018000
47          0.018000
48          0.018000
49          0.018000
50          0.018000
51          0.018000
52          0.018000
53          0.018000
54          0.018000
55          0.018000
#Macrocell     #Threshold [V]
1          0.020000
2          0.020000
3          0.020000
4          0.020000
5          0.020000
6          0.020000
7          0.020000
8          0.020000
9          0.020000
10          0.020000
11          0.020000
12          0.020000
13          0.020000
14          0.020000
15          0.020000
16          0.020000
17          0.020000
18          0.020000
19          0.020000
20          0.020000
21          0.020000
22          0.020000
23          0.020000
24          0.020000
25          0.020000
26          0.020000
27          0.020000
28          0.020000
29          0.020000
30          0.020000
31          0.020000
32          0.020000
33          0.020000
34          0.020000
35          0.020000
36          0.020000
37          0.020000
38          0.020000
39          0.020000
40          0.020000
41          0.020000
42          0.020000
43          0.020000
44          0.020000
45          0.020000
46          0.020000
47          0.020000
48          0.020000
49          0.020000
50          0.020000
51          0.020000
52          0.020000
53          0.020000
54          0.020000
55          0.020000
#Macrocell     #Threshold [V]
1          0.025000
2          0.025000
3          0.025000
4          0.025000
5          0.025000
6          0.025000
7          0.025000
8          0.025000
9          0.025000
10          0.025000
11          0.025000
12          0.025000
13          0.025000
14          0.025000
15          0.025000
16          0.025000
17          0.025000
18          0.025000
19          0.025000
20          0.025000
21          0.025000
22          0.025000
23          0.025000
24          0.025000
25          0.025000
26          0.025000
27          0.025000
28          0.025000
29          0.025000
30          0.025000
31          0.025000
32          0.025000
33          0.025000
34          0.025000
35          0.025000
36          0.025000
37          0.025000
38          0.025000
39          0.025000
40          0.025000
41          0.025000
42          0.025000
43          0.025000
44          0.025000
45          0.025000
46          0.025000
47          0.025000
48          0.025000
49          0.025000
50          0.025000
51          0.025000
52          0.025000
53          0.025000
54          0.025000
55          0.025000
#Macrocell     #Threshold [V]
1          0.030000
2          0.030000
3          0.030000
4          0.030000
5          0.030000
6          0.030000
7          0.030000
8          0.030000
9          0.030000
10          0.030000
11          0.030000
12          0.030000
13          0.030000
14          0.030000
15          0.030000
16          0.030000
17          0.030000
18          0.030000
19          0.030000
20          0.030000
21          0.030000
22          0.030000
23          0.030000
24          0.030000
25          0.030000
26          0.030000
27          0.030000
28          0.030000
29          0.030000
30          0.030000
31          0.030000
32          0.030000
33          0.030000
34          0.030000
35          0.030000
36          0.030000
37          0.030000
38          0.030000
39          0.030000
40          0.030000
41          0.030000
42          0.030000
43          0.030000
44          0.030000
45          0.030000
46          0.030000
47          0.030000
48          0.030000
49          0.030000
50          0.030000
51          0.030000
52          0.030000
53          0.030000
54          0.030000
55          0.030000
#Macrocell     #Threshold [V]
1          0.040000
2          0.040000
3          0.040000
4          0.040000
5          0.040000
6          0.040000
7          0.040000
8          0.040000
9          0.040000
10          0.040000
11          0.040000
12          0.040000
13          0.040000
14          0.040000
15          0.040000
16          0.040000
17          0.040000
18          0.040000
19          0.040000
20          0.040000
21          0.040000
22          0.040000
23          0.040000
24          0.040000
25          0.040000
26          0.040000
27          0.040000
28          0.040000
29          0.040000
30          0.040000
31          0.040000
32          0.040000
33          0.040000
34          0.040000
35          0.040000
36          0.040000
37          0.040000
38          0.040000
39          0.040000
40          0.040000
41          0.040000
42          0.040000
43          0.040000
44          0.040000
45          0.040000
46          0.040000
47          0.040000
48          0.040000
49          0.040000
50          0.040000
51          0.040000
52          0.040000
53          0.040000
54          0.040000
55          0.040000
#Macrocell     #Threshold [V]
1          0.050000
2          0.050000
3          0.050000
4          0.050000
5          0.050000
6          0.050000
7          0.050000
8          0.050000
9          0.050000
10          0.050000
11          0.050000
12          0.050000
13          0.050000
14          0.050000
15          0.050000
16          0.050000
17          0.050000
18          0.050000
19          0.050000
20          0.050000
21          0.050000
22          0.050000
23          0.050000
24          0.050000
25          0.050000
26          0.050000
27          0.050000
28          0.050000
29          0.050000
30          0.050000
31          0.050000
32          0.050000
33          0.050000
34          0.050000
35          0.050000
36          0.050000
37          0.050000
38          0.050000
39          0.050000
40          0.050000
41          0.050000
42          0.050000
43          0.050000
44          0.050000
45          0.050000
46          0.050000
47          0.050000
48          0.050000
49          0.050000
50          0.050000
51          0.050000
52          0.050000
53          0.050000
54          0.050000
55          0.050000
#Macrocell     #Threshold [V]
1          0.060000
2          0.060000
3          0.060000
4          0.060000
5          0.060000
6          0.060000
7          0.060000
8          0.060000
9          0.060000
10          0.060000
11          0.060000
12          0.060000
13          0.060000
14          0.060000
15          0.060000
16          0.060000
17          0.060000
18          0.060000
19          0.060000
20          0.060000
21          0.060000
22          0.060000
23          0.060000
24          0.060000
25          0.060000
26          0.060000
27          0.060000
28          0.060000
29          0.060000
30          0.060000
31          0.060000
32          0.060000
33          0.060000
34          0.060000
35          0.060000
36          0.060000
37          0.060000
38          0.060000
39          0.060000
40          0.060000
41          0.060000
42          0.060000
43          0.060000
44          0.060000
45          0.060000
46          0.060000
47          0.060000
48          0.060000
49          0.060000
50          0.060000
51          0.060000
52          0.060000
53          0.060000
54          0.060000
55          0.060000
#Macrocell     #Threshold [V]
1          0.070000
2          0.070000
3          0.070000
4          0.070000
5          0.070000
6          0.070000
7          0.070000
8          0.070000
9          0.070000
10          0.070000
11          0.070000
12          0.070000
13          0.070000
14          0.070000
15          0.070000
16          0.070000
17          0.070000
18          0.070000
19          0.070000
20          0.070000
21          0.070000
22          0.070000
23          0.070000
24          0.070000
25          0.070000
26          0.070000
27          0.070000
28          0.070000
29          0.070000
30          0.070000
31          0.070000
32          0.070000
33          0.070000
34          0.070000
35          0.070000
36          0.070000
37          0.070000
38          0.070000
39          0.070000
40          0.070000
41          0.070000
42          0.070000
43          0.070000
44          0.070000
45          0.070000
46          0.070000
47          0.070000
48          0.070000
49          0.070000
50          0.070000
51          0.070000
52          0.070000
53          0.070000
54          0.070000
55          0.070000
#Macrocell     #Threshold [V]
1          0.080000
2          0.080000
3          0.080000
4          0.080000
5          0.080000
6          0.080000
7          0.080000
8          0.080000
9          0.080000
10          0.080000
11          0.080000
12          0.080000
13          0.080000
14          0.080000
15          0.080000
16          0.080000
17          0.080000
18          0.080000
19          0.080000
20          0.080000
21          0.080000
22          0.080000
23          0.080000
24          0.080000
25          0.080000
26          0.080000
27          0.080000
28          0.080000
29          0.080000
30          0.080000
31          0.080000
32          0.080000
33          0.080000
34          0.080000
35          0.080000
36          0.080000
37          0.080000
38          0.080000
39          0.080000
40          0.080000
41          0.080000
42          0.080000
43          0.080000
44          0.080000
45          0.080000
46          0.080000
47          0.080000
48          0.080000
49          0.080000
50          0.080000
51          0.080000
52          0.080000
53          0.080000
54          0.080000
55          0.080000
#Macrocell     #Threshold [V]
1          0.090000
2          0.090000
3          0.090000
4          0.090000
5          0.090000
6          0.090000
7          0.090000
8          0.090000
9          0.090000
10          0.090000
11          0.090000
12          0.090000
13          0.090000
14          0.090000
15          0.090000
16          0.090000
17          0.090000
18          0.090000
19          0.090000
20          0.090000
21          0.090000
22          0.090000
23          0.090000
24          0.090000
25          0.090000
26          0.090000
27          0.090000
28          0.090000
29          0.090000
30          0.090000
31          0.090000
32          0.090000
33          0.090000
34          0.090000
35          0.090000
36          0.090000
37          0.090000
38          0.090000
39          0.090000
40          0.090000
41          0.090000
42          0.090000
43          0.090000
44          0.090000
45          0.090000
46          0.090000
47          0.090000
48          0.090000
49          0.090000
50          0.090000
51          0.090000
52          0.090000
53          0.090000
54          0.090000
55          0.090000
#Macrocell     #Threshold [V]
1          0.100000
2          0.100000
3          0.100000
4          0.100000
5          0.100000
6          0.100000
7          0.100000
8          0.100000
9          0.100000
10          0.100000
11          0.100000
12          0.100000
13          0.100000
14          0.100000
15          0.100000
16          0.100000
17          0.100000
18          0.100000
19          0.100000
20          0.100000
21          0.100000
22          0.100000
23          0.100000
24          0.100000
25          0.100000
26          0.100000
27          0.100000
28          0.100000
29          0.100000
30          0.100000
31          0.100000
32          0.100000
33          0.100000
34          0.100000
35          0.100000
36          0.100000
37          0.100000
38          0.100000
39          0.100000
40          0.100000
41          0.100000
42          0.100000
43          0.100000
44          0.100000
45          0.100000
46          0.100000
47          0.100000
48          0.100000
49          0.100000
50          0.100000
51          0.100000
52          0.100000
53          0.100000
54          0.100000
55          0.100000
#Macrocell     #Threshold [V]
1          0.110000
2          0.110000
3          0.110000
4          0.110000
5          0.110000
6          0.110000
7          0.110000
8          0.110000
9          0.110000
10          0.110000
11          0.110000
12          0.110000
13          0.110000
14          0.110000
15          0.110000
16          0.110000
17          0.110000
18          0.110000
19          0.110000
20          0.110000
21          0.110000
22          0.110000
23          0.110000
24          0.110000
25          0.110000
26          0.110000
27          0.110000
28          0.110000
29          0.110000
30          0.110000
31          0.110000
32          0.110000
33          0.110000
34          0.110000
35          0.110000
36          0.110000
37          0.110000
38          0.110000
39          0.110000
40          0.110000
41          0.110000
42          0.110000
43          0.110000
44          0.110000
45          0.110000
46          0.110000
47          0.110000
48          0.110000
49          0.110000
50          0.110000
51          0.110000
52          0.110000
53          0.110000
54          0.110000
55          0.110000
#Macrocell     #Threshold [V]
1          0.120000
2          0.120000
3          0.120000
4          0.120000
5          0.120000
6          0.120000
7          0.120000
8          0.120000
9          0.120000
10          0.120000
11          0.120000
12          0.120000
13          0.120000
14          0.120000
15          0.120000
16          0.120000
17          0.120000
18          0.120000
19          0.120000
20          0.120000
21          0.120000
22          0.120000
23          0.120000
24          0.120000
25          0.120000
26          0.120000
27          0.120000
28          0.120000
29          0.120000
30          0.120000
31          0.120000
32          0.120000
33          0.120000
34          0.120000
35          0.120000
36          0.120000
37          0.120000
38          0.120000
39          0.120000
40          0.120000
41          0.120000
42          0.120000
43          0.120000
44          0.120000
45          0.120000
46          0.120000
47          0.120000
48          0.120000
49          0.120000
50          0.120000
51          0.120000
52          0.120000
53          0.120000
54          0.120000
55          0.120000
#Macrocell     #Threshold [V]
1          0.130000
2          0.130000
3          0.130000
4          0.130000
5          0.130000
6          0.130000
7          0.130000
8          0.130000
9          0.130000
10          0.130000
11          0.130000
12          0.130000
13          0.130000
14          0.130000
15          0.130000
16          0.130000
17          0.130000
18          0.130000
19          0.130000
20          0.130000
21          0.130000
22          0.130000
23          0.130000
24          0.130000
25          0.130000
26          0.130000
27          0.130000
28          0.130000
29          0.130000
30          0.130000
31          0.130000
32          0.130000
33          0.130000
34          0.130000
35          0.130000
36          0.130000
37          0.130000
38          0.130000
39          0.130000
40          0.130000
41          0.130000
42          0.130000
43          0.130000
44          0.130000
45          0.130000
46          0.130000
47          0.130000
48          0.130000
49          0.130000
50          0.130000
51          0.130000
52          0.130000
53          0.130000
54          0.130000
55          0.130000
#Macrocell     #Threshold [V]
1          0.140000
2          0.140000
3          0.140000
4          0.140000
5          0.140000
6          0.140000
7          0.140000
8          0.140000
9          0.140000
10          0.140000
11          0.140000
12          0.140000
13          0.140000
14          0.140000
15          0.140000
16          0.140000
17          0.140000
18          0.140000
19          0.140000
20          0.140000
21          0.140000
22          0.140000
23          0.140000
24          0.140000
25          0.140000
26          0.140000
27          0.140000
28          0.140000
29          0.140000
30          0.140000
31          0.140000
32          0.140000
33          0.140000
34          0.140000
35          0.140000
36          0.140000
37          0.140000
38          0.140000
39          0.140000
40          0.140000
41          0.140000
42          0.140000
43          0.140000
44          0.140000
45          0.140000
46          0.140000
47          0.140000
48          0.140000
49          0.140000
50          0.140000
51          0.140000
52          0.140000
53          0.140000
54          0.140000
55          0.140000
#Macrocell     #Threshold [V]
1          0.150000
2          0.150000
3          0.150000
4          0.150000
5          0.150000
6          0.150000
7          0.150000
8          0.150000
9          0.150000
10          0.150000
11          0.150000
12          0.150000
13          0.150000
14          0.150000
15          0.150000
16          0.150000
17          0.150000
18          0.150000
19          0.150000
20          0.150000
21          0.150000
22          0.150000
23          0.150000
24          0.150000
25          0.150000
26          0.150000
27          0.150000
28          0.150000
29          0.150000
30          0.150000
31          0.150000
32          0.150000
33          0.150000
34          0.150000
35          0.150000
36          0.150000
37          0.150000
38          0.150000
39          0.150000
40          0.150000
41          0.150000
42          0.150000
43          0.150000
44          0.150000
45          0.150000
46          0.150000
47          0.150000
48          0.150000
49          0.150000
50          0.150000
51          0.150000
52          0.150000
53          0.150000
54          0.150000
55          0.150000
#Macrocell     #Threshold [V]
1          0.160000
2          0.160000
3          0.160000
4          0.160000
5          0.160000
6          0.160000
7          0.160000
8          0.160000
9          0.160000
10          0.160000
11          0.160000
12          0.160000
13          0.160000
14          0.160000
15          0.160000
16          0.160000
17          0.160000
18          0.160000
19          0.160000
20          0.160000
21          0.160000
22          0.160000
23          0.160000
24          0.160000
25          0.160000
26          0.160000
27          0.160000
28          0.160000
29          0.160000
30          0.160000
31          0.160000
32          0.160000
33          0.160000
34          0.160000
35          0.160000
36          0.160000
37          0.160000
38          0.160000
39          0.160000
40          0.160000
41          0.160000
42          0.160000
43          0.160000
44          0.160000
45          0.160000
46          0.160000
47          0.160000
48          0.160000
49          0.160000
50          0.160000
51          0.160000
52          0.160000
53          0.160000
54          0.160000
55          0.160000
#Macrocell     #Threshold [V]
1          0.180000
2          0.180000
3          0.180000
4          0.180000
5          0.180000
6          0.180000
7          0.180000
8          0.180000
9          0.180000
10          0.180000
11          0.180000
12          0.180000
13          0.180000
14          0.180000
15          0.180000
16          0.180000
17          0.180000
18          0.180000
19          0.180000
20          0.180000
21          0.180000
22          0.180000
23          0.180000
24          0.180000
25          0.180000
26          0.180000
27          0.180000
28          0.180000
29          0.180000
30          0.180000
31          0.180000
32          0.180000
33          0.180000
34          0.180000
35          0.180000
36          0.180000
37          0.180000
38          0.180000
39          0.180000
40          0.180000
41          0.180000
42          0.180000
43          0.180000
44          0.180000
45          0.180000
46          0.180000
47          0.180000
48          0.180000
49          0.180000
50          0.180000
51          0.180000
52          0.180000
53          0.180000
54          0.180000
55          0.180000
#Macrocell     #Threshold [V]
1          0.200000
2          0.200000
3          0.200000
4          0.200000
5          0.200000
6          0.200000
7          0.200000
8          0.200000
9          0.200000
10          0.200000
11          0.200000
12          0.200000
13          0.200000
14          0.200000
15          0.200000
16          0.200000
17          0.200000
18          0.200000
19          0.200000
20          0.200000
21          0.200000
22          0.200000
23          0.200000
24          0.200000
25          0.200000
26          0.200000
27          0.200000
28          0.200000
29          0.200000
30          0.200000
31          0.200000
32          0.200000
33          0.200000
34          0.200000
35          0.200000
36          0.200000
37          0.200000
38          0.200000
39          0.200000
40          0.200000
41          0.200000
42          0.200000
43          0.200000
44          0.200000
45          0.200000
46          0.200000
47          0.200000
48          0.200000
49          0.200000
50          0.200000
51          0.200000
52          0.200000
53          0.200000
54          0.200000
55          0.200000
